CNES;CODUFMUN;REGSAUDE;MICR_REG;DISTRSAN;DISTRADM;TPGESTAO;PF_PJ;CPF_CNPJ;NIV_DEP;CNPJ_MAN;ESFERA_A;ATIVIDAD;RETENCAO;NATUREZA;CLIENTEL;TP_UNID;TURNO_AT;NIV_HIER;TERCEIRO;TP_LEITO;CODLEITO;QT_EXIST;QT_CONTR;QT_SUS;QT_NSUS;COMPETEN;NAT_JUR;ARQUIVO_ORIGEM;UF_REF;MES_REF;ANO_REF
2081628;351880;201;;;;M;3;51722957015619;1;00000000000000;;04;;;03;05;06;;;1;03;19;0;0;19;202410;2062;LTSP2410.csv;SP;10;2024
2081628;351880;201;;;;M;3;51722957015619;1;00000000000000;;04;;;03;05;06;;;1;16;1;0;0;1;202410;2062;LTSP2410.csv;SP;10;2024
2081628;351880;201;;;;M;3;51722957015619;1;00000000000000;;04;;;03;05;06;;;1;14;1;0;0;1;202410;2062;LTSP2410.csv;SP;10;2024
2081628;351880;201;;;;M;3;51722957015619;1;00000000000000;;04;;;03;05;06;;;1;13;2;0;0;2;202410;2062;LTSP2410.csv;SP;10;2024
2081628;351880;201;;;;M;3;51722957015619;1;00000000000000;;04;;;03;05;06;;;1;02;3;0;0;3;202410;2062;LTSP2410.csv;SP;10;2024
2081628;351880;201;;;;M;3;51722957015619;1;00000000000000;;04;;;03;05;06;;;1;12;1;0;0;1;202410;2062;LTSP2410.csv;SP;10;2024
2081628;351880;201;;;;M;3;51722957015619;1;00000000000000;;04;;;03;05;06;;;1;11;1;0;0;1;202410;2062;LTSP2410.csv;SP;10;2024
2081628;351880;201;;;;M;3;51722957015619;1;00000000000000;;04;;;03;05;06;;;4;10;6;0;0;6;202410;2062;LTSP2410.csv;SP;10;2024
2081628;351880;201;;;;M;3;51722957015619;1;00000000000000;;04;;;03;05;06;;;1;09;5;0;0;5;202410;2062;LTSP2410.csv;SP;10;2024
2081628;351880;201;;;;M;3;51722957015619;1;00000000000000;;04;;;03;05;06;;;2;41;5;0;0;5;202410;2062;LTSP2410.csv;SP;10;2024
2081628;351880;201;;;;M;3;51722957015619;1;00000000000000;;04;;;03;05;06;;;2;40;4;0;0;4;202410;2062;LTSP2410.csv;SP;10;2024
2081628;351880;201;;;;M;3;51722957015619;1;00000000000000;;04;;;03;05;06;;;2;38;6;0;0;6;202410;2062;LTSP2410.csv;SP;10;2024
2081628;351880;201;;;;M;3;51722957015619;1;00000000000000;;04;;;03;05;06;;;2;36;4;0;0;4;202410;2062;LTSP2410.csv;SP;10;2024
2081628;351880;201;;;;M;3;51722957015619;1;00000000000000;;04;;;03;05;06;;;2;33;33;0;0;33;202410;2062;LTSP2410.csv;SP;10;2024
2082276;351880;201;;;;E;3;62220637000302;1;00000000000000;;04;;;03;07;06;;;6;34;600;0;600;0;202410;3999;LTSP2410.csv;SP;10;2024
2082861;351880;201;;;;M;3;00000000000000;3;46319000000150;;04;;;03;05;06;;;6;47;9;0;9;0;202410;1244;LTSP2410.csv;SP;10;2024
2082861;351880;201;;;;M;3;00000000000000;3;46319000000150;;04;;;03;05;06;;;3;75;10;0;10;0;202410;1244;LTSP2410.csv;SP;10;2024
2082861;351880;201;;;;M;3;00000000000000;3;46319000000150;;04;;;03;05;06;;;1;03;10;0;10;0;202410;1244;LTSP2410.csv;SP;10;2024
2082861;351880;201;;;;M;3;00000000000000;3;46319000000150;;04;;;03;05;06;;;1;13;25;0;25;0;202410;1244;LTSP2410.csv;SP;10;2024
2082861;351880;201;;;;M;3;00000000000000;3;46319000000150;;04;;;03;05;06;;;2;33;55;0;55;0;202410;1244;LTSP2410.csv;SP;10;2024
2718324;351880;0201;;;;M;3;51370690000292;1;00000000000000;;04;;;03;05;06;;;3;66;4;0;0;4;202410;2062;LTSP2410.csv;SP;10;2024
2718324;351880;0201;;;;M;3;51370690000292;1;00000000000000;;04;;;03;05;06;;;3;77;2;0;0;2;202410;2062;LTSP2410.csv;SP;10;2024
2718324;351880;0201;;;;M;3;51370690000292;1;00000000000000;;04;;;03;05;06;;;3;80;8;0;0;8;202410;2062;LTSP2410.csv;SP;10;2024
2718324;351880;0201;;;;M;3;51370690000292;1;00000000000000;;04;;;03;05;06;;;3;74;13;0;0;13;202410;2062;LTSP2410.csv;SP;10;2024
2718324;351880;0201;;;;M;3;51370690000292;1;00000000000000;;04;;;03;05;06;;;5;45;12;0;0;12;202410;2062;LTSP2410.csv;SP;10;2024
2718324;351880;0201;;;;M;3;51370690000292;1;00000000000000;;04;;;03;05;06;;;2;33;28;0;0;28;202410;2062;LTSP2410.csv;SP;10;2024
2718324;351880;0201;;;;M;3;51370690000292;1;00000000000000;;04;;;03;05;06;;;4;10;9;0;0;9;202410;2062;LTSP2410.csv;SP;10;2024
2718324;351880;0201;;;;M;3;51370690000292;1;00000000000000;;04;;;03;05;06;;;1;03;20;0;0;20;202410;2062;LTSP2410.csv;SP;10;2024
3518043;351880;0201;;;;M;3;05666521000104;1;00000000000000;;04;;;03;62;04;;;7;07;2;0;0;2;202410;2062;LTSP2410.csv;SP;10;2024
4451562;351880;;;;;M;3;49256669000138;1;00000000000000;;04;;;03;07;06;;;2;33;6;0;0;6;202410;2062;LTSP2410.csv;SP;10;2024
4451562;351880;;;;;M;3;49256669000138;1;00000000000000;;04;;;03;07;06;;;2;32;5;0;0;5;202410;2062;LTSP2410.csv;SP;10;2024
4452690;351880;;;;;M;3;16853745000133;1;00000000000000;;04;;;03;07;06;;;2;33;7;0;0;7;202410;2062;LTSP2410.csv;SP;10;2024
4452690;351880;;;;;M;3;16853745000133;1;00000000000000;;04;;;03;07;06;;;1;03;6;0;0;6;202410;2062;LTSP2410.csv;SP;10;2024
4732790;351880;;;;;M;3;49256669000219;1;00000000000000;;04;;;03;07;06;;;2;33;6;0;0;6;202410;2062;LTSP2410.csv;SP;10;2024
4732790;351880;;;;;M;3;49256669000219;1;00000000000000;;04;;;03;07;06;;;2;32;5;0;0;5;202410;2062;LTSP2410.csv;SP;10;2024
4813308;351880;;;;;M;3;40177506000195;1;00000000000000;;04;;;03;05;06;;;3;78;3;0;0;3;202410;2054;LTSP2410.csv;SP;10;2024
4813308;351880;;;;;M;3;40177506000195;1;00000000000000;;04;;;03;05;06;;;3;76;6;0;0;6;202410;2054;LTSP2410.csv;SP;10;2024
4813308;351880;;;;;M;3;40177506000195;1;00000000000000;;04;;;03;05;06;;;3;75;6;0;0;6;202410;2054;LTSP2410.csv;SP;10;2024
4813308;351880;;;;;M;3;40177506000195;1;00000000000000;;04;;;03;05;06;;;5;45;6;0;0;6;202410;2054;LTSP2410.csv;SP;10;2024
4813308;351880;;;;;M;3;40177506000195;1;00000000000000;;04;;;03;05;06;;;2;33;10;0;0;10;202410;2054;LTSP2410.csv;SP;10;2024
4813308;351880;;;;;M;3;40177506000195;1;00000000000000;;04;;;03;05;06;;;3;79;4;0;0;4;202410;2054;LTSP2410.csv;SP;10;2024
4813308;351880;;;;;M;3;40177506000195;1;00000000000000;;04;;;03;05;06;;;1;03;20;0;0;20;202410;2054;LTSP2410.csv;SP;10;2024
5200105;351880;201;;;;M;3;46319000002365;3;46319000000150;;04;;;03;05;06;;;6;47;10;0;10;0;202410;1244;LTSP2410.csv;SP;10;2024
5200105;351880;201;;;;M;3;46319000002365;3;46319000000150;;04;;;03;05;06;;;2;42;12;0;12;0;202410;1244;LTSP2410.csv;SP;10;2024
5200105;351880;201;;;;M;3;46319000002365;3;46319000000150;;04;;;03;05;06;;;4;43;2;0;2;0;202410;1244;LTSP2410.csv;SP;10;2024
5200105;351880;201;;;;M;3;46319000002365;3;46319000000150;;04;;;03;05;06;;;3;75;19;0;19;0;202410;1244;LTSP2410.csv;SP;10;2024
5200105;351880;201;;;;M;3;46319000002365;3;46319000000150;;04;;;03;05;06;;;3;81;5;0;5;0;202410;1244;LTSP2410.csv;SP;10;2024
5200105;351880;201;;;;M;3;46319000002365;3;46319000000150;;04;;;03;05;06;;;3;92;10;0;10;0;202410;1244;LTSP2410.csv;SP;10;2024
5200105;351880;201;;;;M;3;46319000002365;3;46319000000150;;04;;;03;05;06;;;5;45;15;0;15;0;202410;1244;LTSP2410.csv;SP;10;2024
5200105;351880;201;;;;M;3;46319000002365;3;46319000000150;;04;;;03;05;06;;;1;03;19;0;19;0;202410;1244;LTSP2410.csv;SP;10;2024
5200105;351880;201;;;;M;3;46319000002365;3;46319000000150;;04;;;03;05;06;;;4;10;25;0;25;0;202410;1244;LTSP2410.csv;SP;10;2024
5200105;351880;201;;;;M;3;46319000002365;3;46319000000150;;04;;;03;05;06;;;3;66;4;0;4;0;202410;1244;LTSP2410.csv;SP;10;2024
5200105;351880;201;;;;M;3;46319000002365;3;46319000000150;;04;;;03;05;06;;;2;33;30;0;30;0;202410;1244;LTSP2410.csv;SP;10;2024
6443281;351880;0201;;;;M;3;00000000000000;3;46319000000150;;04;;;03;70;06;;;6;84;6;0;6;0;202410;1244;LTSP2410.csv;SP;10;2024
6625649;351880;0201;;;;M;3;74466137000687;1;00000000000000;;04;;;03;05;06;;;4;10;10;0;0;10;202410;2143;LTSP2410.csv;SP;10;2024
6625649;351880;0201;;;;M;3;74466137000687;1;00000000000000;;04;;;03;05;06;;;7;07;12;0;0;12;202410;2143;LTSP2410.csv;SP;10;2024
6625649;351880;0201;;;;M;3;74466137000687;1;00000000000000;;04;;;03;05;06;;;1;13;6;0;0;6;202410;2143;LTSP2410.csv;SP;10;2024
6625649;351880;0201;;;;M;3;74466137000687;1;00000000000000;;04;;;03;05;06;;;5;45;8;0;0;8;202410;2143;LTSP2410.csv;SP;10;2024
6625649;351880;0201;;;;M;3;74466137000687;1;00000000000000;;04;;;03;05;06;;;3;74;10;0;0;10;202410;2143;LTSP2410.csv;SP;10;2024
6625649;351880;0201;;;;M;3;74466137000687;1;00000000000000;;04;;;03;05;06;;;1;06;6;0;0;6;202410;2143;LTSP2410.csv;SP;10;2024
6625649;351880;0201;;;;M;3;74466137000687;1;00000000000000;;04;;;03;05;06;;;3;77;4;0;0;4;202410;2143;LTSP2410.csv;SP;10;2024
6625649;351880;0201;;;;M;3;74466137000687;1;00000000000000;;04;;;03;05;06;;;3;80;6;0;0;6;202410;2143;LTSP2410.csv;SP;10;2024
6625649;351880;0201;;;;M;3;74466137000687;1;00000000000000;;04;;;03;05;06;;;1;03;32;0;0;32;202410;2143;LTSP2410.csv;SP;10;2024
6625649;351880;0201;;;;M;3;74466137000687;1;00000000000000;;04;;;03;05;06;;;2;33;27;0;0;27;202410;2143;LTSP2410.csv;SP;10;2024
6625649;351880;0201;;;;M;3;74466137000687;1;00000000000000;;04;;;03;05;06;;;5;68;2;0;0;2;202410;2143;LTSP2410.csv;SP;10;2024
6625649;351880;0201;;;;M;3;74466137000687;1;00000000000000;;04;;;03;05;06;;;4;43;3;0;0;3;202410;2143;LTSP2410.csv;SP;10;2024
9149511;351880;0201;;;;M;3;24291004000134;1;00000000000000;;04;;;03;05;06;;;5;45;7;0;0;7;202410;2062;LTSP2410.csv;SP;10;2024
9149511;351880;0201;;;;M;3;24291004000134;1;00000000000000;;04;;;03;05;06;;;2;33;16;0;0;16;202410;2062;LTSP2410.csv;SP;10;2024
9149511;351880;0201;;;;M;3;24291004000134;1;00000000000000;;04;;;03;05;06;;;1;03;15;0;0;15;202410;2062;LTSP2410.csv;SP;10;2024
9149511;351880;0201;;;;M;3;24291004000134;1;00000000000000;;04;;;03;05;06;;;3;75;10;0;0;10;202410;2062;LTSP2410.csv;SP;10;2024
9149511;351880;0201;;;;M;3;24291004000134;1;00000000000000;;04;;;03;05;06;;;3;78;8;0;0;8;202410;2062;LTSP2410.csv;SP;10;2024
9255826;351880;0201;;;;M;3;44649812023502;1;00000000000000;;04;;;03;05;06;;;5;68;6;0;0;6;202410;2054;LTSP2410.csv;SP;10;2024
9255826;351880;0201;;;;M;3;44649812023502;1;00000000000000;;04;;;03;05;06;;;5;45;5;0;0;5;202410;2054;LTSP2410.csv;SP;10;2024
9255826;351880;0201;;;;M;3;44649812023502;1;00000000000000;;04;;;03;05;06;;;4;43;9;0;0;9;202410;2054;LTSP2410.csv;SP;10;2024
9255826;351880;0201;;;;M;3;44649812023502;1;00000000000000;;04;;;03;05;06;;;2;33;19;0;0;19;202410;2054;LTSP2410.csv;SP;10;2024
9255826;351880;0201;;;;M;3;44649812023502;1;00000000000000;;04;;;03;05;06;;;4;10;9;0;0;9;202410;2054;LTSP2410.csv;SP;10;2024
9255826;351880;0201;;;;M;3;44649812023502;1;00000000000000;;04;;;03;05;06;;;1;03;20;0;0;20;202410;2054;LTSP2410.csv;SP;10;2024
9255826;351880;0201;;;;M;3;44649812023502;1;00000000000000;;04;;;03;05;06;;;3;81;10;0;0;10;202410;2054;LTSP2410.csv;SP;10;2024
9255826;351880;0201;;;;M;3;44649812023502;1;00000000000000;;04;;;03;05;06;;;3;75;10;0;0;10;202410;2054;LTSP2410.csv;SP;10;2024
9255826;351880;0201;;;;M;3;44649812023502;1;00000000000000;;04;;;03;05;06;;;3;78;10;0;0;10;202410;2054;LTSP2410.csv;SP;10;2024
2080281;351900;0209;;;;E;3;72551799000115;1;00000000000000;;04;;;03;05;06;;;2;33;49;0;49;0;202410;3999;LTSP2410.csv;SP;10;2024
2080281;351900;0209;;;;E;3;72551799000115;1;00000000000000;;04;;;03;05;06;;;5;45;2;0;2;0;202410;3999;LTSP2410.csv;SP;10;2024
2080281;351900;0209;;;;E;3;72551799000115;1;00000000000000;;04;;;03;05;06;;;1;11;7;0;7;0;202410;3999;LTSP2410.csv;SP;10;2024
2087715;351907;207;;;;M;3;00000000000000;3;67995027000132;;04;;;03;05;06;;;5;45;3;0;3;0;202410;1244;LTSP2410.csv;SP;10;2024
2087715;351907;207;;;;M;3;00000000000000;3;67995027000132;;04;;;03;05;06;;;2;33;25;0;25;0;202410;1244;LTSP2410.csv;SP;10;2024
2087715;351907;207;;;;M;3;00000000000000;3;67995027000132;;04;;;03;05;06;;;3;66;1;0;1;0;202410;1244;LTSP2410.csv;SP;10;2024
2087715;351907;207;;;;M;3;00000000000000;3;67995027000132;;04;;;03;05;06;;;1;13;3;0;3;0;202410;1244;LTSP2410.csv;SP;10;2024
2087715;351907;207;;;;M;3;00000000000000;3;67995027000132;;04;;;03;05;06;;;1;03;6;0;6;0;202410;1244;LTSP2410.csv;SP;10;2024
2087715;351907;207;;;;M;3;00000000000000;3;67995027000132;;04;;;03;05;06;;;4;10;18;0;18;0;202410;1244;LTSP2410.csv;SP;10;2024
2087715;351907;207;;;;M;3;00000000000000;3;67995027000132;;04;;;03;05;06;;;3;92;3;0;0;3;202410;1244;LTSP2410.csv;SP;10;2024
2087715;351907;207;;;;M;3;00000000000000;3;67995027000132;;04;;;03;05;06;;;3;75;10;0;10;0;202410;1244;LTSP2410.csv;SP;10;2024
5419964;351907;0207;;;;M;3;00000000000000;3;67995027000132;;04;;;03;70;06;;;6;84;8;0;8;0;202410;1244;LTSP2410.csv;SP;10;2024
7019661;351907;;;;;M;3;04193541000134;1;00000000000000;;04;;;03;05;06;;;1;13;4;0;0;4;202410;2062;LTSP2410.csv;SP;10;2024
7019661;351907;;;;;M;3;04193541000134;1;00000000000000;;04;;;03;05;06;;;4;10;5;0;0;5;202410;2062;LTSP2410.csv;SP;10;2024
7019661;351907;;;;;M;3;04193541000134;1;00000000000000;;04;;;03;05;06;;;1;06;3;0;0;3;202410;2062;LTSP2410.csv;SP;10;2024
7019661;351907;;;;;M;3;04193541000134;1;00000000000000;;04;;;03;05;06;;;5;45;1;0;0;1;202410;2062;LTSP2410.csv;SP;10;2024
7019661;351907;;;;;M;3;04193541000134;1;00000000000000;;04;;;03;05;06;;;2;36;1;0;0;1;202410;2062;LTSP2410.csv;SP;10;2024
7019661;351907;;;;;M;3;04193541000134;1;00000000000000;;04;;;03;05;06;;;2;33;1;0;0;1;202410;2062;LTSP2410.csv;SP;10;2024
7019661;351907;;;;;M;3;04193541000134;1;00000000000000;;04;;;03;05;06;;;2;32;1;0;0;1;202410;2062;LTSP2410.csv;SP;10;2024
7019661;351907;;;;;M;3;04193541000134;1;00000000000000;;04;;;03;05;06;;;1;15;1;0;0;1;202410;2062;LTSP2410.csv;SP;10;2024
7019661;351907;;;;;M;3;04193541000134;1;00000000000000;;04;;;03;05;06;;;3;75;6;0;0;6;202410;2062;LTSP2410.csv;SP;10;2024
7019661;351907;;;;;M;3;04193541000134;1;00000000000000;;04;;;03;05;06;;;5;68;1;0;0;1;202410;2062;LTSP2410.csv;SP;10;2024
7019661;351907;;;;;M;3;04193541000134;1;00000000000000;;04;;;03;05;06;;;2;46;1;0;0;1;202410;2062;LTSP2410.csv;SP;10;2024
7019661;351907;;;;;M;3;04193541000134;1;00000000000000;;04;;;03;05;06;;;3;66;1;0;0;1;202410;2062;LTSP2410.csv;SP;10;2024
7019661;351907;;;;;M;3;04193541000134;1;00000000000000;;04;;;03;05;06;;;1;03;3;0;0;3;202410;2062;LTSP2410.csv;SP;10;2024
7134665;351907;;;;;M;3;00000000000000;3;67995027000132;;04;;;01;73;06;;;2;33;8;0;8;0;202410;1244;LTSP2410.csv;SP;10;2024
7134665;351907;;;;;M;3;00000000000000;3;67995027000132;;04;;;01;73;06;;;5;45;5;0;5;0;202410;1244;LTSP2410.csv;SP;10;2024
7134665;351907;;;;;M;3;00000000000000;3;67995027000132;;04;;;01;73;06;;;3;66;2;0;2;0;202410;1244;LTSP2410.csv;SP;10;2024
2791714;351910;206;;;;M;3;49223159000164;1;00000000000000;;04;;;01;05;06;;;1;03;4;0;4;0;202410;3999;LTSP2410.csv;SP;10;2024
2791714;351910;206;;;;M;3;49223159000164;1;00000000000000;;04;;;01;05;06;;;1;06;3;0;3;0;202410;3999;LTSP2410.csv;SP;10;2024
2791714;351910;206;;;;M;3;49223159000164;1;00000000000000;;04;;;01;05;06;;;4;10;3;0;3;0;202410;3999;LTSP2410.csv;SP;10;2024
2791714;351910;206;;;;M;3;49223159000164;1;00000000000000;;04;;;01;05;06;;;2;33;15;0;13;2;202410;3999;LTSP2410.csv;SP;10;2024
2791714;351910;206;;;;M;3;49223159000164;1;00000000000000;;04;;;01;05;06;;;5;45;5;0;5;0;202410;3999;LTSP2410.csv;SP;10;2024
2092395;351930;0203;;;;M;3;00000000000000;3;45355575000165;;04;;;01;05;06;;;4;43;2;0;2;0;202410;1244;LTSP2410.csv;SP;10;2024
2092395;351930;0203;;;;M;3;00000000000000;3;45355575000165;;04;;;01;05;06;;;1;03;4;0;4;0;202410;1244;LTSP2410.csv;SP;10;2024
2092395;351930;0203;;;;M;3;00000000000000;3;45355575000165;;04;;;01;05;06;;;2;33;10;0;10;0;202410;1244;LTSP2410.csv;SP;10;2024
2092395;351930;0203;;;;M;3;00000000000000;3;45355575000165;;04;;;01;05;06;;;4;10;5;0;5;0;202410;1244;LTSP2410.csv;SP;10;2024
2092395;351930;0203;;;;M;3;00000000000000;3;45355575000165;;04;;;01;05;06;;;5;45;6;0;6;0;202410;1244;LTSP2410.csv;SP;10;2024
3831124;351930;;;;;M;3;38282847000189;1;00000000000000;;04;;;03;36;04;;;6;48;10;0;0;10;202410;2062;LTSP2410.csv;SP;10;2024
4171934;351930;;;;;M;3;25958223000197;1;00000000000000;;04;;;01;36;04;;;6;48;1;0;0;1;202410;2062;LTSP2410.csv;SP;10;2024
2082551;351940;0215;;;;M;3;48321038000192;1;00000000000000;;04;;;03;05;06;;;2;33;27;0;9;18;202410;3999;LTSP2410.csv;SP;10;2024
2082640;351960;203;;;;M;3;49270671000161;1;00000000000000;;04;;;03;05;06;;;2;33;31;0;20;11;202410;3999;LTSP2410.csv;SP;10;2024
2082640;351960;203;;;;M;3;49270671000161;1;00000000000000;;04;;;03;05;06;;;6;34;1;0;1;0;202410;3999;LTSP2410.csv;SP;10;2024
2082640;351960;203;;;;M;3;49270671000161;1;00000000000000;;04;;;03;05;06;;;2;87;8;0;8;0;202410;3999;LTSP2410.csv;SP;10;2024
2082640;351960;203;;;;M;3;49270671000161;1;00000000000000;;04;;;03;05;06;;;3;75;10;0;9;1;202410;3999;LTSP2410.csv;SP;10;2024
2082640;351960;203;;;;M;3;49270671000161;1;00000000000000;;04;;;03;05;06;;;5;45;8;0;3;5;202410;3999;LTSP2410.csv;SP;10;2024
2082640;351960;203;;;;M;3;49270671000161;1;00000000000000;;04;;;03;05;06;;;4;43;22;0;8;14;202410;3999;LTSP2410.csv;SP;10;2024
2082640;351960;203;;;;M;3;49270671000161;1;00000000000000;;04;;;03;05;06;;;1;03;27;0;17;10;202410;3999;LTSP2410.csv;SP;10;2024
3482146;351960;0203;;;;M;3;05595597000188;1;00000000000000;;04;;;03;05;06;;;6;48;7;0;0;7;202410;2062;LTSP2410.csv;SP;10;2024
0953652;351970;;;;;M;3;27246400000138;1;00000000000000;;04;;;02;36;06;;;6;47;14;0;0;14;202410;2062;LTSP2410.csv;SP;10;2024
2079615;351970;216;;;;M;3;00000000000000;3;46634531000137;;04;;;03;05;06;;;4;43;3;0;3;0;202410;1244;LTSP2410.csv;SP;10;2024
2079615;351970;216;;;;M;3;00000000000000;3;46634531000137;;04;;;03;05;06;;;1;03;8;0;8;0;202410;1244;LTSP2410.csv;SP;10;2024
2079615;351970;216;;;;M;3;00000000000000;3;46634531000137;;04;;;03;05;06;;;4;10;12;0;12;0;202410;1244;LTSP2410.csv;SP;10;2024
2079615;351970;216;;;;M;3;00000000000000;3;46634531000137;;04;;;03;05;06;;;5;45;8;0;8;0;202410;1244;LTSP2410.csv;SP;10;2024
2079615;351970;216;;;;M;3;00000000000000;3;46634531000137;;04;;;03;05;06;;;5;68;2;0;2;0;202410;1244;LTSP2410.csv;SP;10;2024
2079615;351970;216;;;;M;3;00000000000000;3;46634531000137;;04;;;03;05;06;;;2;33;37;0;37;0;202410;1244;LTSP2410.csv;SP;10;2024
4262670;351970;;;;;M;3;23111419000116;1;00000000000000;;04;;;02;36;06;;;6;48;30;0;0;30;202410;3999;LTSP2410.csv;SP;10;2024
4858735;351970;;;;;M;3;05832865000219;1;00000000000000;;04;;;02;36;06;;;6;48;15;0;0;15;202410;2062;LTSP2410.csv;SP;10;2024
4858735;351970;;;;;M;3;05832865000219;1;00000000000000;;04;;;02;36;06;;;6;47;10;0;0;10;202410;2062;LTSP2410.csv;SP;10;2024
5117607;351970;216;;;;M;3;05832865000138;1;00000000000000;;04;;;03;07;04;;;6;47;9;0;0;9;202410;2062;LTSP2410.csv;SP;10;2024
5117607;351970;216;;;;M;3;05832865000138;1;00000000000000;;04;;;03;07;04;;;6;48;95;0;0;95;202410;2062;LTSP2410.csv;SP;10;2024
9868682;351970;;;;;M;3;28819322000186;1;00000000000000;;04;;;02;07;05;;;6;47;27;0;0;27;202410;2062;LTSP2410.csv;SP;10;2024
2750538;351990;;;;;M;3;00000000000000;3;49345911000140;;04;;;03;05;06;;;5;45;5;0;5;0;202410;1244;LTSP2410.csv;SP;10;2024
2750538;351990;;;;;M;3;00000000000000;3;49345911000140;;04;;;03;05;06;;;2;33;10;0;10;0;202410;1244;LTSP2410.csv;SP;10;2024
2750538;351990;;;;;M;3;00000000000000;3;49345911000140;;04;;;03;05;06;;;1;03;3;0;3;0;202410;1244;LTSP2410.csv;SP;10;2024
2079348;352010;0208;;;;M;3;49376858000144;1;00000000000000;;04;;;03;05;06;;;5;45;2;0;2;0;202410;3999;LTSP2410.csv;SP;10;2024
2079348;352010;0208;;;;M;3;49376858000144;1;00000000000000;;04;;;03;05;06;;;3;66;1;0;1;0;202410;3999;LTSP2410.csv;SP;10;2024
2079348;352010;0208;;;;M;3;49376858000144;1;00000000000000;;04;;;03;05;06;;;2;87;10;0;10;0;202410;3999;LTSP2410.csv;SP;10;2024
2079348;352010;0208;;;;M;3;49376858000144;1;00000000000000;;04;;;03;05;06;;;1;03;4;0;4;0;202410;3999;LTSP2410.csv;SP;10;2024
2079348;352010;0208;;;;M;3;49376858000144;1;00000000000000;;04;;;03;05;06;;;4;10;2;0;2;0;202410;3999;LTSP2410.csv;SP;10;2024
2079348;352010;0208;;;;M;3;49376858000144;1;00000000000000;;04;;;03;05;06;;;2;33;25;0;14;11;202410;3999;LTSP2410.csv;SP;10;2024
2090619;352020;0217;;;;M;3;00000000000000;3;46694147000120;;04;;;01;15;04;;;2;33;8;0;8;0;202410;1244;LTSP2410.csv;SP;10;2024
2747871;352040;0217;;;;M;3;00000000000000;3;46482865000132;;04;;;03;05;06;;;3;75;6;0;6;0;202410;1244;LTSP2410.csv;SP;10;2024
2747871;352040;0217;;;;M;3;00000000000000;3;46482865000132;;04;;;03;05;06;;;3;66;2;0;2;0;202410;1244;LTSP2410.csv;SP;10;2024
2747871;352040;0217;;;;M;3;00000000000000;3;46482865000132;;04;;;03;05;06;;;6;47;2;0;2;0;202410;1244;LTSP2410.csv;SP;10;2024
2747871;352040;0217;;;;M;3;00000000000000;3;46482865000132;;04;;;03;05;06;;;5;45;4;0;4;0;202410;1244;LTSP2410.csv;SP;10;2024
2747871;352040;0217;;;;M;3;00000000000000;3;46482865000132;;04;;;03;05;06;;;4;43;7;0;7;0;202410;1244;LTSP2410.csv;SP;10;2024
2747871;352040;0217;;;;M;3;00000000000000;3;46482865000132;;04;;;03;05;06;;;2;33;12;0;12;0;202410;1244;LTSP2410.csv;SP;10;2024
2747871;352040;0217;;;;M;3;00000000000000;3;46482865000132;;04;;;03;05;06;;;4;10;4;0;4;0;202410;1244;LTSP2410.csv;SP;10;2024
2747871;352040;0217;;;;M;3;00000000000000;3;46482865000132;;04;;;03;05;06;;;1;03;10;0;10;0;202410;1244;LTSP2410.csv;SP;10;2024
2078511;352044;0202;;;;E;3;53221255003409;1;00000000000000;;04;;;03;05;06;;;4;10;14;0;13;1;202410;3999;LTSP2410.csv;SP;10;2024
2078511;352044;0202;;;;E;3;53221255003409;1;00000000000000;;04;;;03;05;06;;;1;03;18;0;17;1;202410;3999;LTSP2410.csv;SP;10;2024
2078511;352044;0202;;;;E;3;53221255003409;1;00000000000000;;04;;;03;05;06;;;5;45;13;0;12;1;202410;3999;LTSP2410.csv;SP;10;2024
2078511;352044;0202;;;;E;3;53221255003409;1;00000000000000;;04;;;03;05;06;;;2;33;26;0;25;1;202410;3999;LTSP2410.csv;SP;10;2024
2078511;352044;0202;;;;E;3;53221255003409;1;00000000000000;;04;;;03;05;06;;;3;75;10;0;8;2;202410;3999;LTSP2410.csv;SP;10;2024
2078511;352044;0202;;;;E;3;53221255003409;1;00000000000000;;04;;;03;05;06;;;3;66;1;0;1;0;202410;3999;LTSP2410.csv;SP;10;2024
2040573;352050;0212;;;;M;3;00000000000000;3;44733608000109;;03;;;03;62;03;;;7;07;4;0;4;0;202410;1244;LTSP2410.csv;SP;10;2024
2040573;352050;0212;;;;M;3;00000000000000;3;44733608000109;;03;;;03;62;03;;;1;03;12;0;12;0;202410;1244;LTSP2410.csv;SP;10;2024
2078872;352050;;;;;M;3;44732469000190;1;00000000000000;;04;;;03;05;06;;;1;11;1;0;0;1;202410;2062;LTSP2410.csv;SP;10;2024
2078872;352050;;;;;M;3;44732469000190;1;00000000000000;;04;;;03;05;06;;;1;12;1;0;0;1;202410;2062;LTSP2410.csv;SP;10;2024
2078872;352050;;;;;M;3;44732469000190;1;00000000000000;;04;;;03;05;06;;;1;13;1;0;0;1;202410;2062;LTSP2410.csv;SP;10;2024
2078872;352050;;;;;M;3;44732469000190;1;00000000000000;;04;;;03;05;06;;;1;14;1;0;0;1;202410;2062;LTSP2410.csv;SP;10;2024
2078872;352050;;;;;M;3;44732469000190;1;00000000000000;;04;;;03;05;06;;;1;15;1;0;0;1;202410;2062;LTSP2410.csv;SP;10;2024
